"CensusTract","State","County","Urban","POP2010","OHU2010","GroupQuartersFlag","NUMGQTRS","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","HUNVFlag","LowIncomeTracts","PovertyRate","MedianFamilyIncome","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lapophalfshare","lalowihalf","lalowihalfshare","lakidshalf","lakidshalfshare","laseniorshalf","laseniorshalfshare","lawhitehalf","lawhitehalfshare","lablackhalf","lablackhalfshare","laasianhalf","laasianhalfshare","lanhopihalf","lanhopihalfshare","laaianhalf","laaianhalfshare","laomultirhalf","laomultirhalfshare","lahisphalf","lahisphalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","lakids1","lakids1share","laseniors1","laseniors1share","lawhite1","lawhite1share","lablack1","lablack1share","laasian1","laasian1share","lanhopi1","lanhopi1share","laaian1","laaian1share","laomultir1","laomultir1share","lahisp1","lahisp1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lapop10","lapop10share","lalowi10","lalowi10share","lakids10","lakids10share","laseniors10","laseniors10share","lawhite10","lawhite10share","lablack10","lablack10share","laasian10","laasian10share","lanhopi10","lanhopi10share","laaian10","laaian10share","laomultir10","laomultir10share","lahisp10","lahisp10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lakids20","lakids20share","laseniors20","laseniors20share","lawhite20","lawhite20share","lablack20","lablack20share","laasian20","laasian20share","lanhopi20","lanhopi20share","laaian20","laaian20share","laomultir20","laomultir20share","lahisp20","lahisp20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractKids","TractSeniors","TractWhite","TractBlack","TractAsian","TractNHOPI","TractAIAN","TractOMultir","TractHispanic","TractHUNV","TractSNAP"
53053062500,"Washington","pierce",1,7073,2664,0,17,0.0024035,0,1,0,0,0,1,15.6,51314,0,1,0,1,0,0,0,0,0,2092.951425,0,0,605.949123,0,2092.951425,0.295907172,605.949123,0.085670737,534.6507059,0.075590373,186.1810951,0.02632279,1223.704128,0.173010622,280.8717292,0.03971041,203.7687454,0.02880938,28.68892359,0.004056118,55.66784029,0.007870471,300.2500681,0.042450172,271.9699211,0.038451848,8.50736677,0.003193456,183.0137402,0.068698851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,1768,588,4535,732,503,99,194,1010,845,75,642
53053062600,"Washington","pierce",1,2977,1163,0,61,0.0204904,0,1,0,0,0,1,19,47377,0,1,0,1,0,0,0,0,0,1603.408123,0,0,669.882062,0,1603.408123,0.53859863,669.882062,0.225019168,372.3771949,0.125084714,115.983692,0.038959923,923.049706,0.310060365,228.721538,0.076829539,99.7602738,0.033510337,13.57737205,0.004560756,53.91392143,0.018110152,284.3853035,0.095527479,247.1746681,0.083028105,71.95368232,0.06186903,141.8262679,0.12194864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,762,203,1607,547,185,28,83,527,493,190,311
53053062801,"Washington","pierce",1,6130,2571,0,108,0.0176183,1,1,1,1,1,1,24.1,42813,1,1,1,1,1,0,0,1,625.0838423,5333.337103,625.0838423,304.6294873,2680.45606,304.6294873,5333.337103,0.870038679,2680.45606,0.437268525,1417.795337,0.231287983,400.3057434,0.065302731,2960.282212,0.482917163,1137.222239,0.185517494,335.2496745,0.054689996,96.59939878,0.015758466,49.77194883,0.008119404,754.2116433,0.123036157,620.2043837,0.101175267,284.3080676,0.110582679,676.4443272,0.263105534,625.0838423,0.101971263,304.6294873,0.049694859,144.891455,0.023636453,129.193045,0.021075538,352.1259915,0.057443066,155.5045332,0.025367787,23.28242289,0.003798111,12.97354969,0.002116403,7.192158755,0.001173272,74.00519206,0.012072625,56.27469274,0.009180211,39.10628755,0.015210536,76.48118989,0.029747643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168,1635,437,3397,1310,387,102,60,874,725,337,814
53053062802,"Washington","pierce",1,4112,1455,0,8,0.0019455,0,0,0,0,0,0,14,69038,0,1,0,1,0,0,0,0,0,2729.645035,0,0,797.7464935,0,2729.645035,0.663824182,797.7464935,0.194004497,809.0405042,0.196751095,229.0526639,0.055703469,1288.601771,0.313375917,481.4458156,0.117083126,349.8249722,0.085074166,77.17552656,0.018768367,37.97989129,0.009236355,494.6170704,0.120286253,357.3736794,0.086909941,47.21399253,0.032449479,204.0401985,0.140233813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1149,393,2177,660,465,94,44,672,516,62,316
53053062900,"Washington","pierce",1,7365,2984,0,2,0.0002716,0,1,0,0,0,1,18.7,51533,0,1,0,1,0,0,0,0,0,3653.727811,0,0,1276.363239,0,3653.727811,0.496093389,1276.363239,0.173301187,907.0846897,0.123161533,286.6015801,0.038913996,2212.952547,0.300468778,442.8481148,0.060128732,277.9820155,0.037743655,56.20822556,0.007631803,56.19115035,0.007629484,607.5457791,0.082490941,585.6395978,0.079516578,59.26859298,0.019862129,298.1178516,0.099905446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,1846,501,4078,1239,545,130,139,1234,1129,143,596
53053063000,"Washington","pierce",1,2956,1124,0,4,0.0013532,0,1,0,0,0,1,14,52432,0,1,0,1,0,0,0,0,0,1140.793407,0,0,366.1304458,0,1140.793407,0.385924698,366.1304458,0.123860097,288.0387097,0.097442053,108.8906246,0.036837153,738.0668114,0.249684307,120.0458137,0.040610898,75.73603835,0.025621123,11.42757381,0.003865891,21.23923572,0.007185127,174.2779416,0.058957355,163.0614894,0.055162885,9.724269626,0.008651485,78.49178361,0.069832548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,780,261,1794,317,177,80,39,549,501,21,209
53053063100,"Washington","pierce",1,4270,1540,0,123,0.0288056,0,1,0,0,0,1,18,59609,0,1,0,1,0,0,0,0,0,655.0617659,0,0,250.7968116,0,655.0617659,0.15341025,250.7968116,0.058734616,149.8495941,0.035093582,101.8157989,0.023844449,452.856777,0.106055451,48.25375459,0.011300645,69.8894576,0.016367554,8.592925966,0.002012395,9.832486361,0.00230269,65.63637125,0.015371516,64.17248874,0.015028686,12.81227675,0.00831966,30.87702907,0.020050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,954,593,2743,415,408,77,72,555,411,76,183
53053063200,"Washington","pierce",1,4855,1785,0,64,0.0131823,0,1,0,0,0,1,19,51046,0,1,0,1,0,0,0,0,0,2181.094569,0,0,767.3400962,0,2181.094569,0.449247079,767.3400962,0.158051513,527.8169603,0.108716161,249.7499168,0.051441795,1402.895255,0.288958858,209.6232177,0.04317677,196.3494566,0.040442731,23.12914223,0.004763984,56.05281425,0.011545379,293.0446909,0.06035936,221.9730145,0.045720497,47.77342254,0.026763822,176.6887322,0.098985284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,1139,572,3142,400,450,64,117,682,554,84,433
53053063300,"Washington","pierce",1,7857,2331,0,123,0.0156548,0,1,0,0,0,1,25.1,41952,0,1,0,1,0,0,0,0,173.4727478,3905.14877,173.4727478,97.05805969,2312.119573,97.05805969,3905.14877,0.497027971,2312.119573,0.294275114,1295.113313,0.1648356,285.2620949,0.036306745,1470.160577,0.187114748,596.3919484,0.07590581,623.7381591,0.0793863,64.61801394,0.00822426,84.59915759,0.010767361,1065.640893,0.135629489,1156.886636,0.147242794,60.8743934,0.026115141,180.4018786,0.077392483,173.4727478,0.022078751,97.05805969,0.012353069,73.87239075,0.009402112,5.604112148,0.000713264,48.39915085,0.006160004,20.1238575,0.002561265,11.2082243,0.001426527,3.820985556,0.000486316,2.802056074,0.000356632,87.11846924,0.011088007,100.6192856,0.012806324,3.793627739,0.001627468,6.824062347,0.002927526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363,2379,844,3280,1110,1342,134,158,1833,1994,178,401
53053063400,"Washington","pierce",1,7592,2701,0,85,0.011196,0,1,0,1,1,1,24,51729,0,1,0,1,0,0,0,1,441.6710665,4079.196125,441.6710665,143.0026692,1449.980077,143.0026692,4079.196125,0.537301913,1449.980077,0.190987892,1077.113487,0.141874801,460.0972352,0.060602902,2404.23538,0.316680108,363.1247946,0.047829926,462.47559,0.060916174,117.162365,0.015432345,85.9382175,0.011319576,646.2597601,0.085123783,580.6735448,0.076484924,156.6456465,0.057995426,417.9383715,0.15473468,441.6710665,0.058175852,143.0026692,0.018835968,103.5079675,0.013633821,48.9521735,0.006447863,276.4646409,0.036415258,25.55111346,0.003365531,63.06694714,0.008307027,14.52125071,0.001912704,4.637422126,0.00061083,57.42969006,0.007564501,45.88376622,0.006043699,2.919955403,0.001081065,43.83999237,0.016231023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3353,1964,853,4378,733,873,170,172,1266,1192,367,761
53053063501,"Washington","pierce",1,4164,1579,0,8,0.0019212,0,1,0,1,1,1,18.7,53214,0,1,0,1,0,0,0,1,0,2218.272219,0,0,878.9435792,0,2218.272219,0.532726277,878.9435792,0.211081551,531.3418859,0.127603719,272.875813,0.065532136,986.9232511,0.237013269,348.398169,0.083669109,381.3607978,0.091585206,69.30048431,0.016642768,27.80563266,0.006677626,404.4838611,0.097138295,331.7511429,0.079671264,130.1134761,0.082402455,275.2556222,0.17432275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,1015,525,1980,691,622,103,39,729,613,206,514
53053063502,"Washington","pierce",1,5179,1661,0,19,0.0036687,1,1,1,1,1,1,16.3,56875,1,1,1,1,1,0,0,1,1826.305535,5165.226269,1826.305535,716.4614735,2065.128396,716.4614735,5165.226269,0.997340465,2065.128396,0.398750414,1432.774962,0.276650891,439.1486694,0.084794105,1928.360428,0.372342234,744.729784,0.143797989,1419.590332,0.274105104,200.1806444,0.038652374,52.00000093,0.010040549,820.3650702,0.158402215,643.2976962,0.124212724,138.7166861,0.083513959,403.8325538,0.243126161,1826.305535,0.352636713,716.4614735,0.138339732,497.8401466,0.096126694,154.0503852,0.029745199,660.4246296,0.12751972,241.7687137,0.046682509,593.1087609,0.114521869,55.6473852,0.010744813,14.09162273,0.002720916,261.2644307,0.050446888,207.6582261,0.040096201,31.7651784,0.019124129,133.6153728,0.080442729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1438,440,1938,747,1420,201,52,821,644,120,408
53053070100,"Washington","pierce",0,3406,1232,0,44,0.0129184,0,0,0,0,0,0,11,81955,0,0,0,0,0,0,0,0,400.7542141,400.7542141,80.79000829,124.4732711,124.4732711,25.79424023,3405.999999,1,924.8832298,0.271545282,868.0000047,0.254844394,259.9999993,0.076335878,3158.999995,0.927480914,20.0000001,0.005871991,48.00000006,0.014092777,4.999999999,0.001467998,33.00000009,0.009688785,140.9999994,0.041397534,118.9999997,0.034938344,29.98607879,0.02433935,90.82393677,0.073720728,3405.999999,1,924.8832298,0.271545282,868.0000047,0.254844394,259.9999993,0.076335878,3158.999995,0.927480914,20.0000001,0.005871991,48.00000006,0.014092777,4.999999999,0.001467998,33.00000009,0.009688785,140.9999994,0.041397534,118.9999997,0.034938344,29.98607879,0.02433935,90.82393677,0.073720728,400.7542141,0.117661249,124.4732711,0.036545294,41.72721583,0.012251091,48.91517722,0.014361473,381.7542176,0.112082859,0,0,3.999999944,0.001174398,2,0.000587199,5.999999962,0.001761597,7.000000006,0.002055197,2.30532759,0.000676843,0.008364679,6.78951e-06,13.08196793,0.01061848,80.79000829,0.023719908,25.79424023,0.007573177,10.89431866,0.003198567,1.999999989,0.000587199,73.79000933,0.021664712,0,0,0,0,1,0.0002936,3.999999989,0.001174398,1.999999977,0.000587199,0,0,0,0,1.398198048,0.001134901,918,868,260,3159,20,48,5,33,141,119,27,85
53053070203,"Washington","pierce",0,5203,1722,0,0,0,0,0,0,0,0,0,4.4,91393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202.999987,0.999999998,721.9813641,0.138762515,1570.999996,0.301941187,332.0000003,0.063809341,4678.999996,0.899288871,47.00000018,0.00903325,78.99999932,0.015183548,5.999999987,0.001153181,30.99999995,0.005958101,361.0000009,0.069383048,295.0000015,0.056698059,8.489032239,0.004929752,140.8995056,0.081823174,5166.791297,0.993040803,720.8679545,0.138548521,1563.160697,0.300434499,329.2770243,0.063285994,4647.429423,0.893221108,46.99752969,0.009032775,78.9777649,0.015179274,5.999999987,0.001153181,30.99752946,0.005957626,356.3890605,0.06849684,291.6862861,0.056061174,8.365040671,0.004857747,140.0258753,0.081315839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,1571,332,4679,47,79,6,31,361,295,9,149
53053070204,"Washington","pierce",1,3598,1298,0,0,0,1,1,1,0,0,1,16.9,65671,1,1,1,1,1,0,0,0,3598.000007,3598.000007,3598.000007,1192.885407,1192.885407,1192.885407,3598.000007,1.000000002,1192.885407,0.331541247,874.9999987,0.243190661,321.000001,0.089216232,3254.000014,0.904391332,18.99999975,0.005280711,56.99999966,0.015842134,7.999999976,0.002223457,66.99999985,0.018621456,193.0000017,0.053640912,207.0000017,0.057531963,15.70622532,0.012100328,204.6210193,0.157643312,3598.000007,1.000000002,1192.885407,0.331541247,874.9999987,0.243190661,321.000001,0.089216232,3254.000014,0.904391332,18.99999975,0.005280711,56.99999966,0.015842134,7.999999976,0.002223457,66.99999985,0.018621456,193.0000017,0.053640912,207.0000017,0.057531963,15.70622532,0.012100328,204.6210193,0.157643312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,875,321,3254,19,57,8,67,193,207,13,198
53053070205,"Washington","pierce",0,3458,1186,0,91,0.0263158,0,0,0,0,0,0,9.1,92132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.000024,1.000000007,852.3609498,0.246489575,871.9999981,0.252168883,334.0000016,0.096587623,3185.000019,0.921052637,10.99999997,0.003181029,24.00000002,0.006940428,5.000000102,0.001445923,59.00000057,0.017061886,173.9999999,0.050318103,163.0000006,0.047137074,20.52700925,0.017307765,179.3513995,0.151223777,3456.145403,0.999463679,851.9888566,0.246381971,871.5839721,0.252048575,333.8280954,0.096537911,3183.285843,0.920556924,10.99999997,0.003181029,23.97164549,0.006932228,5.000000102,0.001445923,58.9432915,0.017045486,173.9446183,0.050302087,162.7842352,0.047074678,20.52700925,0.017307765,179.2772288,0.151161238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,872,334,3185,11,24,5,59,174,163,20,173
53053070206,"Washington","pierce",0,4172,1476,0,5,0.0011985,0,0,0,0,0,0,7.8,83147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171.99997,0.999999993,889.1551014,0.213124425,1084.999992,0.260067112,402.999996,0.096596356,3897.999955,0.934324054,15.99999982,0.003835091,37.99999954,0.009108341,4.999999925,0.001198466,38.99999961,0.009348034,175.9999972,0.042186001,141.9999975,0.034036433,15.77463178,0.01068742,231.5294104,0.156862744,4171.99997,0.999999993,889.1551014,0.213124425,1084.999992,0.260067112,402.999996,0.096596356,3897.999955,0.934324054,15.99999982,0.003835091,37.99999954,0.009108341,4.999999925,0.001198466,38.99999961,0.009348034,175.9999972,0.042186001,141.9999975,0.034036433,15.77463178,0.01068742,231.5294104,0.156862744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,1085,403,3898,16,38,5,39,176,142,15,208
53053070207,"Washington","pierce",1,4948,1804,0,374,0.0755861,0,0,0,0,0,0,13.8,69009,1,1,1,1,1,0,0,0,1497.322545,3369.244973,1497.322545,577.4720805,1207.094717,577.4720805,3369.244973,0.680930674,1207.094717,0.243956087,753.9089263,0.152366396,424.0113221,0.085693477,3167.396725,0.640136767,21.76624939,0.004398999,26.55044123,0.005365894,3.577340145,0.000722987,23.19914546,0.00468859,126.7550655,0.025617434,77.63771751,0.015690727,23.61289208,0.013089186,174.5547769,0.096759854,1497.322545,0.30261167,577.4720805,0.116708181,288.2484769,0.058255553,161.6437643,0.032668505,1411.610577,0.285289122,13.81656193,0.002792353,15.06161837,0.003043981,1.618054555,0.000327012,8.376013015,0.001692808,46.83971016,0.009466393,30.68733695,0.006201968,2.963463157,0.001642718,62.78607146,0.034803809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,1123,616,4622,28,35,6,37,220,147,68,262
53053070307,"Washington","pierce",0,4876,1650,0,0,0,0,0,0,0,0,0,6.4,123750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4876.000023,1.000000005,726.5648209,0.149008372,1369.000001,0.280762921,456.0000014,0.093519278,4550.000016,0.933141923,18.99999984,0.003896637,110.0000004,0.022559475,4.999999948,0.001025431,26.00000027,0.00533224,165.9999999,0.034044299,211.0000008,0.043273175,8.505000003,0.005154545,10.62646376,0.006440281,4876.000023,1.000000005,726.5648209,0.149008372,1369.000001,0.280762921,456.0000014,0.093519278,4550.000016,0.933141923,18.99999984,0.003896637,110.0000004,0.022559475,4.999999948,0.001025431,26.00000027,0.00533224,165.9999999,0.034044299,211.0000008,0.043273175,8.505000003,0.005154545,10.62646376,0.006440281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,1369,456,4550,19,110,5,26,166,211,9,11
53053070308,"Washington","pierce",1,3782,1344,0,0,0,0,0,0,0,0,0,6,86000,0,1,0,1,0,0,0,0,332.2550704,2553.037503,332.2550704,48.44260199,316.5940926,48.44260199,2553.037503,0.675049578,316.5940926,0.08371076,673.0518776,0.177961893,166.3979275,0.043997337,2314.924199,0.612089952,18.73754625,0.004954401,43.0733445,0.011389039,10.61715802,0.002807287,22.64553219,0.005987713,143.0397318,0.037821188,142.2290558,0.037606837,0,0,88.37723066,0.065756868,332.2550704,0.087851684,48.44260199,0.012808726,73.46125171,0.019423916,22.3337056,0.005905263,315.9326093,0.083535857,0.319466181,8.44702e-05,2.592516011,0.000685488,1.566215634,0.000414124,3.272725046,0.000865342,8.571542159,0.002266405,15.08035387,0.003987402,0,0,12.35217739,0.009190608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1033,238,3386,35,75,14,39,233,200,0,112
53053070309,"Washington","pierce",1,5601,2026,0,44,0.0078557,0,0,0,0,0,0,9.2,88877,1,1,1,1,1,0,0,0,2750.113942,4238.010027,2750.113942,426.7561024,742.6698497,426.7561024,4238.010027,0.756652388,742.6698497,0.132595938,1168.809269,0.208678677,291.6182071,0.052065382,3905.690631,0.697320234,24.68518676,0.004407282,60.72157328,0.010841202,3.833868021,0.000684497,49.88169809,0.008905856,193.1970607,0.034493316,193.5965606,0.034564642,60.98264832,0.030100024,154.5123546,0.076264736,2750.113942,0.491004096,426.7561024,0.076192841,743.8128714,0.132800013,187.7721371,0.033524752,2548.130683,0.454942097,9.41217256,0.001680445,24.46678104,0.004368288,0.999999994,0.00017854,34.96410884,0.006242476,132.1401837,0.023592248,123.508611,0.022051171,33.84586364,0.016705757,101.4584478,0.050078207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,1476,513,5148,38,70,8,73,264,277,113,204
53053070310,"Washington","pierce",1,5178,1694,0,0,0,0,0,0,0,0,0,6.3,77026,1,1,1,1,1,0,0,0,1028.239032,3576.246955,1028.239032,248.7484703,621.7294595,248.7484703,3576.246955,0.69066183,621.7294595,0.120071352,1038.427696,0.200546098,172.7802381,0.033368142,3171.450905,0.612485691,47.81767271,0.009234776,42.86664929,0.008278611,8.200583694,0.001583736,57.18132222,0.011043129,248.7298455,0.048035891,239.0235618,0.046161368,87.00178329,0.051358786,165.3380672,0.097602165,1028.239032,0.198578415,248.7484703,0.048039488,266.8254674,0.051530604,78.24663117,0.015111362,918.0509083,0.17729836,4.716946061,0.000910959,5.567931473,0.001075305,2.345346366,0.000452944,32.94537563,0.006362568,64.61252937,0.012478279,54.15747,0.010459148,25.62241137,0.01512539,51.1762836,0.030210321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,1560,240,4553,74,98,16,67,370,376,112,238
53053070311,"Washington","pierce",1,4624,1566,0,0,0,0,0,0,0,0,0,14.1,86080,1,1,1,1,1,0,0,0,2040.916638,4186.902016,2040.916638,621.6055949,1279.425257,621.6055949,4186.902016,0.905471889,1279.425257,0.276692313,1218.425332,0.263500288,204.1707654,0.044154577,3758.237638,0.812767655,50.43935434,0.010908165,68.05713777,0.014718239,13.28488497,0.002873029,67.38737841,0.014573395,229.4956285,0.049631408,225.3511641,0.048735113,27.76645815,0.017730816,177.1022644,0.113092123,2040.916638,0.441374706,621.6055949,0.134430276,613.3143249,0.132637181,89.37333321,0.019328143,1826.451427,0.394993821,27.90965806,0.006035826,24.19489228,0.005232459,4.867678736,0.001052699,34.90297745,0.007548222,122.5900054,0.026511679,108.478223,0.023459823,15.23544755,0.009728894,85.71660122,0.054736016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,1340,223,4123,58,72,14,79,278,274,32,198
53053070312,"Washington","pierce",1,4869,1582,0,4,0.0008215,0,0,0,0,0,0,8.9,90125,1,1,1,1,1,0,0,0,1458.346702,3781.791701,1458.346702,277.0823565,685.0887738,277.0823565,3781.791701,0.776708092,685.0887738,0.140704205,1173.352504,0.240984289,199.0432253,0.040879693,3234.685549,0.664342894,82.61380168,0.016967304,150.1416037,0.03083623,7.97510079,0.001637934,26.46661084,0.005435739,279.909007,0.057487987,289.8519197,0.059530072,0,0,133.2798281,0.084247679,1458.346702,0.299516677,277.0823565,0.056907446,453.7793828,0.093197655,74.52110334,0.015305217,1237.566884,0.254172702,44.82712341,0.009206639,63.51774534,0.013045337,1.827795645,0.000375394,10.71927269,0.002201535,99.88785812,0.020515066,131.9429524,0.027098573,0,0,50.78537231,0.032102005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,1508,255,4179,100,188,10,35,357,356,0,180
53053070313,"Washington","pierce",1,6029,2184,0,12,0.0019904,0,0,0,0,0,0,4.9,105455,1,1,1,1,1,0,0,0,5113.618375,5994.573703,5113.618375,700.4885612,884.9237342,700.4885612,5994.573703,0.994289883,884.9237342,0.146777863,1413.858366,0.234509598,468.1215058,0.077644967,5531.897328,0.917548072,37.72826707,0.006257798,84.56660902,0.014026639,19.00000031,0.003151435,39.91332184,0.006620223,281.468206,0.04668572,233.8192161,0.038782421,0,0,118.8608894,0.054423484,5113.618375,0.84817024,700.4885612,0.116186525,1187.79817,0.197014127,405.5327238,0.06726368,4719.968843,0.782877566,33.85395022,0.005615185,72.65121415,0.012050293,15.181147,0.002518021,33.98714559,0.005637277,237.9761005,0.039471903,205.0963985,0.034018311,0,0,101.3824078,0.046420516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,1423,473,5565,38,85,19,40,282,238,0,114
